Date,"Monday, February 13, 2023"
,
Trail,2
Seconds - s,30
Starting Temp - C,
Ending Temp - C,
Retarding Voltage - V,1.5025 +- 0.0005
Result,Success
,
time (s),V2 Potential
0,-0.000976631
0.02,-0.005860636
0.04,-0.000976631
0.06,-0.005860636
0.08,-0.000976631
0.1,-0.005860636
0.12,-0.000976631
0.14,-0.000976631
0.16,-0.000976631
0.18,-0.005860636
0.2,-0.005860636
0.22,-0.005860636
0.24,-0.000976631
0.26,-0.000976631
0.28,0.003907374
0.3,0.003907374
0.32,0.003907374
0.34,0.013675383
0.36,0.013675383
0.38,0.018559388
0.4,0.023443393
0.42,0.018559388
0.44,0.028327398
0.46,0.033211403
0.48,0.038095408
0.5,0.042979413
0.52,0.047863418
0.54,0.047863418
0.56,0.052747422
0.58,0.052747422
0.6,0.057631427
0.62,0.067399437
0.64,0.062515432
0.66,0.067399437
0.68,0.062515432
0.7,0.072283442
0.72,0.082051452
0.74,0.091819461
0.76,0.086935457
0.78,0.091819461
0.8,0.091819461
0.82,0.096703466
0.84,0.101587471
0.86,0.106471476
0.88,0.106471476
0.9,0.111355481
0.92,0.116239486
0.94,0.121123491
0.96,0.126007496
0.98,0.126007496
1,0.126007496
1.02,0.130891501
1.04,0.145543515
1.06,0.14065951
1.08,0.15042752
1.1,0.145543515
1.12,0.15042752
1.14,0.15042752
1.16,0.15042752
1.18,0.16019553
1.2,0.165079535
1.22,0.174847544
1.24,0.174847544
1.26,0.174847544
1.28,0.174847544
1.3,0.184615554
1.32,0.189499559
1.34,0.194383564
1.36,0.194383564
1.38,0.194383564
1.4,0.199267569
1.42,0.199267569
1.44,0.204151574
1.46,0.213919584
1.48,0.213919584
1.5,0.223687593
1.52,0.228571598
1.54,0.223687593
1.56,0.228571598
1.58,0.233455603
1.6,0.238339608
1.62,0.238339608
1.64,0.248107618
1.66,0.248107618
1.68,0.248107618
1.7,0.252991623
1.72,0.257875628
1.74,0.267643637
1.76,0.267643637
1.78,0.267643637
1.8,0.272527642
1.82,0.277411647
1.84,0.282295652
1.86,0.287179657
1.88,0.287179657
1.9,0.292063662
1.92,0.292063662
1.94,0.296947667
1.96,0.301831671
1.98,0.306715676
2,0.311599681
2.02,0.311599681
2.04,0.316483686
2.06,0.321367691
2.08,0.326251696
2.1,0.326251696
2.12,0.336019706
2.14,0.336019706
2.16,0.336019706
2.18,0.336019706
2.2,0.340903711
2.22,0.35067172
2.24,0.355555725
2.26,0.36043973
2.28,0.355555725
2.3,0.36043973
2.32,0.365323735
2.34,0.37020774
2.36,0.375091745
2.38,0.37997575
2.4,0.37997575
2.42,0.37997575
2.44,0.389743759
2.46,0.389743759
2.48,0.394627764
2.5,0.399511769
2.52,0.399511769
2.54,0.404395774
2.56,0.409279779
